,subject_id,academic_over_social,age,anxious,bookish,books_over_parties,calm,collect_books,conventional,critical,dependable,diagnosed_autistic,disorganized,education,engnat,enjoy_learning,excited_about_research,extraverted,familysize,gender,hand,hobbies_over_people,in_advanced_classes,intelligence_over_appearance,interested_science,introspective,libraries_over_publicspace,like_dry_topics,like_hard_material,like_science_fiction,like_superheroes,major,married,online_over_inperson,opennness,play_many_videogames,playes_rpgs,prefer_fictional_people,race_arab,race_asian,race_black,race_hispanic,race_native_american,race_native_austrailian,race_nerdy,race_white,read_tech_reports,religion,reserved,socially_awkward,strange_person,sympathetic,urban,voted,was_odd_child,watch_science_shows,writing_novel
382,382,2.0,,3.0,2.0,3.0,7.0,2.0,2.0,4.0,6.0,2.0,5.0,,,1.0,1.0,6.0,,,,2.0,2.0,3.0,4.0,4.0,1.0,4.0,5.0,4.0,1.0,,,3.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,4.0,2.0,3.0,7.0,,,4.0,3.0,2.0
383,383,1.0,16.0,1.0,5.0,5.0,6.0,1.0,1.0,6.0,7.0,2.0,6.0,2.0,2.0,2.0,5.0,5.0,3.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,3.0,5.0,5.0,5.0,1.0,unknown,1.0,2.0,7.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,2.0,5.0,3.0,3.0,2.0,5.0,5.0,2.0
384,384,4.0,,3.0,5.0,4.0,5.0,4.0,6.0,1.0,6.0,2.0,2.0,,,1.0,5.0,1.0,,,,1.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,,,4.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,7.0,4.0,4.0,4.0,,,4.0,4.0,2.0
385,385,5.0,,6.0,3.0,5.0,6.0,2.0,2.0,5.0,5.0,2.0,5.0,,,2.0,5.0,1.0,,,,5.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0,,,4.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,7.0,4.0,4.0,6.0,,,5.0,4.0,2.0
386,386,5.0,,4.0,5.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,,,3.0,5.0,2.0,,,,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,,4.0,4.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,6.0,5.0,5.0,1.0,,,4.0,5.0,1.0
387,387,4.0,50.0,4.0,4.0,4.0,3.0,5.0,1.0,5.0,3.0,2.0,3.0,4.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,5.0,2.0,5.0,5.0,4.0,Science,2.0,4.0,6.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,5.0,5.0,6.0,2.0,2.0,3.0,5.0,2.0
388,388,5.0,53.0,6.0,4.0,5.0,5.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,5.0,5.0,0.0,1.0,4.0,4.0,5.0,3.0,1.0,Nursing,2.0,5.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,5.0,2.0,5.0,7.0,2.0,2.0,4.0,5.0,2.0
389,389,4.0,,7.0,5.0,3.0,2.0,2.0,2.0,5.0,4.0,2.0,5.0,,,3.0,5.0,2.0,,,,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,,,3.0,5.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,6.0,3.0,4.0,6.0,,,4.0,5.0,4.0
390,390,3.0,,4.0,2.0,2.0,4.0,3.0,6.0,6.0,6.0,2.0,3.0,,,1.0,3.0,5.0,,,,2.0,4.0,4.0,4.0,5.0,2.0,5.0,3.0,3.0,2.0,,,4.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,3.0,3.0,3.0,5.0,,,3.0,2.0,4.0
391,391,5.0,25.0,3.0,3.0,5.0,6.0,5.0,2.0,2.0,3.0,2.0,5.0,4.0,1.0,1.0,5.0,6.0,1.0,2.0,1.0,5.0,4.0,3.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,cognitive science,1.0,2.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,4.0,5.0,7.0,3.0,1.0,4.0,5.0,3.0
392,392,2.0,18.0,7.0,5.0,4.0,5.0,3.0,2.0,4.0,6.0,2.0,6.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,unknown,1.0,5.0,6.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,6.0,4.0,3.0,5.0,2.0,1.0,3.0,4.0,5.0
393,393,4.0,,7.0,3.0,5.0,1.0,5.0,7.0,5.0,7.0,1.0,5.0,,,4.0,4.0,1.0,,,,3.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,,,4.0,7.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,6.0,5.0,5.0,5.0,,,3.0,4.0,2.0
394,394,4.0,,7.0,4.0,5.0,2.0,4.0,1.0,5.0,1.0,1.0,7.0,,,1.0,5.0,2.0,,,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,,,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,6.0,5.0,5.0,6.0,,,4.0,5.0,4.0
395,395,4.0,21.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,4.0,2.0,6.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,1.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,Classics,1.0,4.0,6.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,3.0,2.0,3.0,3.0,1.0,3.0,5.0,4.0
396,396,5.0,18.0,6.0,5.0,5.0,3.0,2.0,4.0,6.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,sociology,1.0,4.0,6.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,4.0,3.0,5.0,1.0,2.0,3.0,4.0,1.0
397,397,5.0,,6.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,5.0,,,2.0,5.0,2.0,,,,5.0,4.0,4.0,5.0,5.0,2.0,5.0,4.0,2.0,3.0,,,4.0,5.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,7.0,4.0,3.0,6.0,,,4.0,3.0,3.0
398,398,5.0,,5.0,5.0,5.0,6.0,4.0,4.0,1.0,7.0,2.0,5.0,,,4.0,4.0,1.0,,,,1.0,5.0,3.0,1.0,1.0,5.0,3.0,5.0,5.0,3.0,,,1.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,7.0,5.0,3.0,7.0,,,3.0,5.0,1.0
399,399,4.0,,6.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,,,2.0,4.0,1.0,,,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,,,5.0,3.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,7.0,5.0,4.0,6.0,,,4.0,4.0,2.0
400,400,3.0,,2.0,3.0,5.0,7.0,4.0,2.0,5.0,4.0,2.0,2.0,,,3.0,5.0,3.0,,,,3.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,,,3.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,,6.0,5.0,4.0,5.0,,,4.0,5.0,4.0
401,401,5.0,,5.0,5.0,5.0,3.0,2.0,1.0,5.0,4.0,2.0,3.0,,,3.0,5.0,5.0,,,,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,1.0,,,5.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,5.0,4.0,5.0,7.0,,,4.0,3.0,5.0
402,402,4.0,,5.0,3.0,4.0,6.0,3.0,1.0,2.0,4.0,2.0,4.0,,,1.0,2.0,3.0,,,,5.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,,,3.0,6.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,5.0,5.0,5.0,7.0,,,2.0,4.0,3.0
403,403,2.0,16.0,6.0,4.0,5.0,1.0,4.0,2.0,3.0,4.0,2.0,6.0,1.0,2.0,5.0,5.0,3.0,1.0,3.0,1.0,4.0,5.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,2.0,unknown,1.0,5.0,6.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,5.0,4.0,6.0,2.0,2.0,4.0,4.0,2.0
404,404,5.0,,3.0,4.0,3.0,6.0,3.0,3.0,2.0,4.0,2.0,2.0,,,2.0,5.0,5.0,,,,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,,,3.0,6.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,5.0,5.0,4.0,5.0,,,3.0,5.0,5.0
405,405,5.0,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,2.0,5.0,,,2.0,5.0,6.0,,,,2.0,5.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,1.0,,,2.0,7.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,5.0,4.0,4.0,7.0,,,3.0,3.0,4.0
406,406,4.0,,1.0,4.0,3.0,4.0,5.0,1.0,6.0,1.0,2.0,3.0,,,5.0,5.0,2.0,,,,1.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,,,4.0,6.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,,7.0,4.0,4.0,4.0,,,4.0,5.0,4.0
407,407,4.0,,6.0,3.0,5.0,6.0,4.0,3.0,6.0,7.0,2.0,2.0,,,2.0,5.0,3.0,,,,4.0,3.0,2.0,4.0,1.0,2.0,5.0,5.0,5.0,2.0,,,5.0,7.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,7.0,4.0,5.0,3.0,,,5.0,4.0,2.0
408,408,3.0,,7.0,2.0,4.0,2.0,5.0,5.0,7.0,2.0,2.0,6.0,,,1.0,3.0,2.0,,,,5.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,,,3.0,7.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,6.0,5.0,5.0,6.0,,,3.0,5.0,3.0
409,409,1.0,,2.0,1.0,1.0,6.0,4.0,3.0,5.0,7.0,2.0,1.0,,,1.0,1.0,6.0,,,,1.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,,,1.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,6.0,1.0,2.0,6.0,,,1.0,4.0,1.0
410,410,4.0,,7.0,5.0,2.0,1.0,5.0,2.0,2.0,7.0,2.0,7.0,,,2.0,5.0,6.0,,,,1.0,2.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,1.0,,,4.0,6.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,4.0,5.0,5.0,7.0,,,5.0,1.0,3.0
411,411,4.0,21.0,2.0,4.0,5.0,6.0,4.0,1.0,7.0,6.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,neuroscience,1.0,3.0,7.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,4.0,5.0,1.0,1.0,2.0,4.0,5.0,1.0
412,412,4.0,,2.0,5.0,5.0,6.0,5.0,1.0,5.0,6.0,2.0,4.0,,,2.0,5.0,5.0,,,,3.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,,,3.0,6.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,,5.0,4.0,5.0,5.0,,,4.0,5.0,3.0
413,413,4.0,,7.0,5.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,6.0,,,5.0,5.0,2.0,,,,1.0,5.0,4.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,,,4.0,6.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,6.0,4.0,4.0,5.0,,,4.0,3.0,4.0
414,414,3.0,,7.0,2.0,3.0,2.0,4.0,1.0,6.0,4.0,0.0,7.0,,,2.0,4.0,2.0,,,,1.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,,,4.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,,3.0,3.0,3.0,5.0,,,2.0,3.0,5.0
415,415,2.0,23.0,6.0,5.0,3.0,2.0,4.0,5.0,1.0,5.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,Linguistics,1.0,4.0,3.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,3.0,4.0,5.0,2.0,2.0,1.0,5.0,3.0
416,416,3.0,20.0,4.0,2.0,5.0,5.0,4.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,5.0,4.0,4.0,1.0,3.0,5.0,5.0,4.0,3.0,unknown,1.0,5.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0
417,417,5.0,,5.0,5.0,4.0,6.0,4.0,4.0,4.0,6.0,2.0,4.0,,,4.0,4.0,6.0,,,,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,,,3.0,4.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,6.0,4.0,4.0,6.0,,,4.0,4.0,4.0
418,418,5.0,,7.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,,,4.0,3.0,4.0,,,,5.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,1.0,,,5.0,4.0,4.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,5.0,3.0,3.0,5.0,,,1.0,5.0,2.0
419,419,1.0,16.0,3.0,1.0,1.0,2.0,1.0,5.0,5.0,6.0,2.0,5.0,2.0,1.0,1.0,4.0,7.0,3.0,2.0,1.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,unknown,1.0,1.0,7.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,5.0,6.0,3.0,2.0,5.0,5.0,5.0
420,420,5.0,,1.0,5.0,3.0,6.0,5.0,1.0,5.0,7.0,2.0,2.0,,,3.0,5.0,5.0,,,,3.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,,,5.0,7.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,7.0,5.0,5.0,6.0,,,5.0,5.0,4.0
421,421,5.0,,7.0,5.0,5.0,1.0,5.0,2.0,2.0,7.0,2.0,4.0,,,2.0,5.0,1.0,,,,3.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,1.0,,,5.0,6.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,7.0,5.0,5.0,5.0,,,5.0,5.0,3.0
422,422,3.0,34.0,4.0,3.0,4.0,4.0,4.0,7.0,5.0,6.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,general,2.0,4.0,5.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,4.0
423,423,5.0,,7.0,5.0,4.0,1.0,4.0,1.0,7.0,5.0,1.0,6.0,,,2.0,5.0,1.0,,,,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,,,3.0,7.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,4.0,4.0,3.0,2.0,,,3.0,5.0,4.0
424,424,1.0,18.0,6.0,1.0,1.0,2.0,3.0,2.0,4.0,6.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,Business,2.0,4.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,2.0,4.0,7.0,1.0,2.0,3.0,1.0,1.0
425,425,5.0,14.0,7.0,5.0,5.0,3.0,5.0,1.0,1.0,7.0,2.0,7.0,1.0,1.0,2.0,5.0,7.0,4.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,5.0,unknown,1.0,5.0,7.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,7.0,3.0,5.0,7.0,3.0,2.0,2.0,5.0,5.0
426,426,3.0,23.0,7.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0,3.0,1.0,1.0,Communications,1.0,5.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,6.0,2.0,1.0,6.0,2.0,1.0,4.0,4.0,3.0
427,427,2.0,19.0,5.0,2.0,2.0,6.0,4.0,6.0,6.0,7.0,2.0,4.0,2.0,2.0,1.0,4.0,5.0,2.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,engineering,1.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,5.0,5.0,3.0,1.0,3.0,4.0,4.0
428,428,4.0,17.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,5.0,4.0,1.0,unknown,1.0,2.0,6.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,5.0,6.0,3.0,2.0,3.0,1.0,3.0
429,429,1.0,,7.0,1.0,3.0,2.0,5.0,1.0,2.0,5.0,2.0,6.0,,,1.0,1.0,7.0,,,,1.0,3.0,3.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,,,1.0,6.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,2.0,4.0,4.0,7.0,,,1.0,4.0,3.0
430,430,4.0,,5.0,5.0,5.0,4.0,2.0,2.0,5.0,5.0,2.0,5.0,,,3.0,4.0,1.0,,,,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,,,4.0,6.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,,5.0,3.0,4.0,5.0,,,5.0,4.0,2.0
431,431,4.0,,3.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,,,2.0,4.0,3.0,,,,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,2.0,5.0,,,4.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,3.0,4.0,4.0,3.0,,,4.0,5.0,4.0
432,432,5.0,,7.0,4.0,4.0,1.0,5.0,2.0,6.0,2.0,2.0,6.0,,,2.0,4.0,3.0,,,,2.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,,,4.0,5.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,2.0,4.0,5.0,3.0,,,3.0,4.0,2.0
433,433,3.0,26.0,1.0,5.0,5.0,6.0,5.0,1.0,6.0,7.0,2.0,6.0,2.0,2.0,4.0,5.0,3.0,3.0,2.0,1.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,unknown,1.0,5.0,6.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,3.0,5.0,5.0,2.0,1.0,2.0,5.0,5.0,5.0
434,434,4.0,18.0,6.0,3.0,4.0,5.0,4.0,2.0,6.0,2.0,2.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,unknown,1.0,5.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,4.0,4.0,7.0,3.0,2.0,5.0,5.0,4.0
435,435,3.0,,7.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,7.0,,,1.0,5.0,1.0,,,,4.0,3.0,5.0,5.0,3.0,3.0,4.0,1.0,5.0,3.0,,,2.0,7.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,2.0,4.0,6.0,,,3.0,3.0,1.0
436,436,2.0,,3.0,4.0,4.0,5.0,4.0,1.0,5.0,6.0,2.0,6.0,,,1.0,4.0,2.0,,,,1.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,,,4.0,7.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,7.0,4.0,4.0,7.0,,,1.0,4.0,1.0
437,437,5.0,18.0,1.0,5.0,4.0,7.0,3.0,6.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,unknown,0.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,6.0,4.0,4.0,7.0,3.0,2.0,5.0,5.0,5.0
438,438,3.0,16.0,7.0,5.0,4.0,4.0,4.0,6.0,7.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,unknown,1.0,3.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,7.0,5.0,4.0,4.0,1.0,2.0,5.0,5.0,5.0
439,439,3.0,,4.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,6.0,,,5.0,3.0,2.0,,,,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,,,5.0,4.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,5.0,4.0,4.0,5.0,,,4.0,3.0,5.0
440,440,5.0,17.0,7.0,3.0,5.0,5.0,5.0,4.0,6.0,5.0,1.0,5.0,2.0,1.0,5.0,4.0,5.0,2.0,2.0,1.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,unknown,1.0,5.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,4.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0
441,441,3.0,16.0,1.0,2.0,4.0,6.0,5.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,2.0,5.0,7.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,4.0,unknown,1.0,2.0,7.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,5.0,5.0,5.0,6.0,1.0,2.0,3.0,5.0,4.0
442,442,2.0,15.0,6.0,2.0,3.0,3.0,3.0,5.0,5.0,2.0,2.0,6.0,1.0,1.0,3.0,2.0,6.0,2.0,2.0,1.0,4.0,5.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,2.0,unknown,1.0,2.0,5.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,3.0,6.0,2.0,2.0,3.0,3.0,2.0
443,443,3.0,,7.0,4.0,3.0,4.0,4.0,2.0,1.0,7.0,2.0,3.0,,,1.0,4.0,3.0,,,,3.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,3.0,3.0,,,4.0,2.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,7.0,4.0,5.0,6.0,,,3.0,4.0,5.0
444,444,5.0,23.0,6.0,5.0,0.0,3.0,4.0,2.0,3.0,6.0,2.0,5.0,3.0,1.0,4.0,5.0,3.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Music,1.0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,12.0,7.0,4.0,5.0,5.0,2.0,1.0,5.0,4.0,4.0
445,445,3.0,18.0,2.0,2.0,4.0,7.0,5.0,5.0,6.0,7.0,2.0,6.0,2.0,1.0,3.0,5.0,5.0,3.0,1.0,2.0,2.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,Aerospace Engineer ,1.0,4.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,5.0,5.0
446,446,4.0,,3.0,2.0,5.0,6.0,4.0,3.0,4.0,5.0,2.0,3.0,,,1.0,0.0,6.0,,,,5.0,4.0,5.0,4.0,2.0,4.0,3.0,2.0,5.0,4.0,,,5.0,7.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,6.0,4.0,4.0,6.0,,,4.0,5.0,4.0
